agency_cd,site_no,datetime,116034_72019_00003,116034_72019_00003_cd
USGS,452033122195901,2012-02-10,61.01,A
USGS,452033122195901,2012-02-11,61.17,A
USGS,452033122195901,2012-02-12,61.01,A
USGS,452033122195901,2012-02-13,61.07,A
USGS,452033122195901,2012-02-14,61.07,A
USGS,452033122195901,2012-02-15,61.36,A
USGS,452033122195901,2012-02-16,61.33,A
USGS,452033122195901,2012-02-17,61.15,A
USGS,452033122195901,2012-02-18,61.16,A
USGS,452033122195901,2012-02-19,61.08,A
USGS,452033122195901,2012-02-20,60.99,A
USGS,452033122195901,2012-02-21,61.23,A
USGS,452033122195901,2012-02-22,61.29,A
USGS,452033122195901,2012-02-23,61.4,A
USGS,452033122195901,2012-02-24,60.98,A
USGS,452033122195901,2012-02-25,61.11,A
USGS,452033122195901,2012-02-26,61.16,A
USGS,452033122195901,2012-02-27,61.05,A
USGS,452033122195901,2012-02-28,60.74,A
USGS,452033122195901,2012-02-29,60.71,A
USGS,452033122195901,2012-03-01,61.11,A
USGS,452033122195901,2012-03-02,61.46,A
USGS,452033122195901,2012-03-03,61.45,A
USGS,452033122195901,2012-03-04,61.25,A
USGS,452033122195901,2012-03-05,60.9,A
USGS,452033122195901,2012-03-06,61.11,A
USGS,452033122195901,2012-03-07,61.35,A
USGS,452033122195901,2012-03-08,61.21,A
USGS,452033122195901,2012-03-09,61.16,A
USGS,452033122195901,2012-03-10,61.19,A
USGS,452033122195901,2012-03-11,60.78,A
USGS,452033122195901,2012-03-12,60.55,A
USGS,452033122195901,2012-03-13,60.74,A
USGS,452033122195901,2012-03-14,61.05,A
USGS,452033122195901,2012-03-15,60.82,A
USGS,452033122195901,2012-03-16,60.73,A
USGS,452033122195901,2012-03-17,60.67,A
USGS,452033122195901,2012-03-18,60.82,A
USGS,452033122195901,2012-03-19,60.98,A
USGS,452033122195901,2012-03-20,60.95,A
USGS,452033122195901,2012-03-21,61.09,A
USGS,452033122195901,2012-03-22,61.03,A
USGS,452033122195901,2012-03-23,61.0,A
USGS,452033122195901,2012-03-24,60.88,A
USGS,452033122195901,2012-03-25,60.73,A
USGS,452033122195901,2012-03-26,60.73,A
USGS,452033122195901,2012-03-27,60.59,A
USGS,452033122195901,2012-03-28,60.78,A
USGS,452033122195901,2012-03-29,60.57,A
USGS,452033122195901,2012-03-30,60.59,A
USGS,452033122195901,2012-03-31,60.39,A
USGS,452033122195901,2012-04-01,60.91,A
USGS,452033122195901,2012-04-02,61.08,A
USGS,452033122195901,2012-04-03,60.79,A
USGS,452033122195901,2012-04-04,60.85,A
USGS,452033122195901,2012-04-05,61.24,A
USGS,452033122195901,2012-04-06,61.01,A
USGS,452033122195901,2012-04-07,60.8,A
USGS,452033122195901,2012-04-08,60.71,A
USGS,452033122195901,2012-04-09,60.45,A
USGS,452033122195901,2012-04-10,60.25,A
USGS,452033122195901,2012-04-11,60.22,A
USGS,452033122195901,2012-04-12,60.22,A
USGS,452033122195901,2012-04-13,60.26,A
USGS,452033122195901,2012-04-14,60.53,A
USGS,452033122195901,2012-04-15,60.6,A
USGS,452033122195901,2012-04-16,60.46,A
USGS,452033122195901,2012-04-17,60.46,A
USGS,452033122195901,2012-04-18,60.35,A
USGS,452033122195901,2012-04-19,60.36,A
USGS,452033122195901,2012-04-20,60.4,A
USGS,452033122195901,2012-04-21,60.3,A
USGS,452033122195901,2012-04-22,60.22,A
USGS,452033122195901,2012-04-23,59.98,A
USGS,452033122195901,2012-04-24,60.04,A
USGS,452033122195901,2012-04-25,59.87,A
USGS,452033122195901,2012-04-26,59.83,A
USGS,452033122195901,2012-04-27,60.32,A
USGS,452033122195901,2012-04-28,60.32,A
USGS,452033122195901,2012-04-29,60.13,A
USGS,452033122195901,2012-04-30,59.86,A
USGS,452033122195901,2012-05-01,59.96,A
USGS,452033122195901,2012-05-02,59.83,A
USGS,452033122195901,2012-05-03,59.62,A
USGS,452033122195901,2012-05-04,60.05,A
USGS,452033122195901,2012-05-05,60.37,A
USGS,452033122195901,2012-05-06,60.2,A
USGS,452033122195901,2012-05-07,59.94,A
USGS,452033122195901,2012-05-08,59.78,A
USGS,452033122195901,2012-05-09,59.91,A
USGS,452033122195901,2012-05-10,59.98,A
USGS,452033122195901,2012-05-11,59.74,A
USGS,452033122195901,2012-05-12,59.81,A
USGS,452033122195901,2012-05-13,59.66,A
USGS,452033122195901,2012-05-14,59.67,A
USGS,452033122195901,2012-05-15,59.9,A
USGS,452033122195901,2012-05-16,60.04,A
USGS,452033122195901,2012-05-17,59.87,A
USGS,452033122195901,2012-05-18,60.02,A
USGS,452033122195901,2012-05-19,59.73,A
USGS,452033122195901,2012-05-20,59.58,A
USGS,452033122195901,2012-05-21,59.48,A
USGS,452033122195901,2012-05-22,59.54,A
USGS,452033122195901,2012-05-23,59.59,A
USGS,452033122195901,2012-05-24,59.4,A
USGS,452033122195901,2012-05-25,59.53,A
USGS,452033122195901,2012-05-26,59.46,A
USGS,452033122195901,2012-05-27,59.75,A
USGS,452033122195901,2012-05-28,59.59,A
USGS,452033122195901,2012-05-29,59.59,A
USGS,452033122195901,2012-05-30,59.66,A
USGS,452033122195901,2012-05-31,59.56,A
USGS,452033122195901,2012-06-01,59.33,A
USGS,452033122195901,2012-06-02,59.28,A
USGS,452033122195901,2012-06-03,59.33,A
USGS,452033122195901,2012-06-04,59.16,A
USGS,452033122195901,2012-06-05,59.46,A
USGS,452033122195901,2012-06-06,59.5,A
USGS,452033122195901,2012-06-07,59.22,A
USGS,452033122195901,2012-06-08,59.28,A
USGS,452033122195901,2012-06-09,59.48,A
USGS,452033122195901,2012-06-10,59.5,A
USGS,452033122195901,2012-06-11,59.37,A
USGS,452033122195901,2012-06-12,59.24,A
USGS,452033122195901,2012-06-13,59.38,A
USGS,452033122195901,2012-06-14,59.36,A
USGS,452033122195901,2012-06-15,59.36,A
USGS,452033122195901,2012-06-16,59.35,A
USGS,452033122195901,2012-06-17,59.33,A
USGS,452033122195901,2012-06-18,59.37,A
USGS,452033122195901,2012-06-19,59.65,A
USGS,452033122195901,2012-06-20,59.43,A
USGS,452033122195901,2012-06-21,59.33,A
USGS,452033122195901,2012-06-22,59.29,A
USGS,452033122195901,2012-06-23,59.25,A
USGS,452033122195901,2012-06-24,59.35,A
USGS,452033122195901,2012-06-25,59.29,A
USGS,452033122195901,2012-06-26,59.39,A
USGS,452033122195901,2012-06-27,59.42,A
USGS,452033122195901,2012-06-28,59.34,A
USGS,452033122195901,2012-06-29,59.52,A
USGS,452033122195901,2012-06-30,59.44,A
USGS,452033122195901,2012-07-01,59.54,A
USGS,452033122195901,2012-07-02,59.48,A
USGS,452033122195901,2012-07-03,59.57,A
USGS,452033122195901,2012-07-04,59.59,A
USGS,452033122195901,2012-07-05,59.59,A
USGS,452033122195901,2012-07-06,59.72,A
USGS,452033122195901,2012-07-07,60.02,A
USGS,452033122195901,2012-07-08,60.19,A
USGS,452033122195901,2012-07-09,60.7,A
USGS,452033122195901,2012-07-10,60.06,A
USGS,452033122195901,2012-07-11,60.15,A
USGS,452033122195901,2012-07-12,60.0,A
USGS,452033122195901,2012-07-13,59.91,A
USGS,452033122195901,2012-07-14,60.75,A
USGS,452033122195901,2012-07-15,60.2,A
USGS,452033122195901,2012-07-16,59.94,A
USGS,452033122195901,2012-07-17,60.69,A
USGS,452033122195901,2012-07-18,60.49,A
USGS,452033122195901,2012-07-19,60.3,A
USGS,452033122195901,2012-07-20,60.19,A
USGS,452033122195901,2012-07-21,60.24,A
USGS,452033122195901,2012-07-22,60.25,A
USGS,452033122195901,2012-07-23,60.32,A
USGS,452033122195901,2012-07-24,60.1,A
USGS,452033122195901,2012-07-25,59.9,A
USGS,452033122195901,2012-07-26,60.27,A
USGS,452033122195901,2012-07-27,60.58,A
USGS,452033122195901,2012-07-28,60.64,A
USGS,452033122195901,2012-07-29,61.0,A
USGS,452033122195901,2012-07-30,61.03,A
USGS,452033122195901,2012-07-31,60.88,A
USGS,452033122195901,2012-08-01,60.86,A
USGS,452033122195901,2012-08-02,60.6,A
USGS,452033122195901,2012-08-03,61.17,A
USGS,452033122195901,2012-08-04,61.69,A
USGS,452033122195901,2012-08-05,62.16,A
USGS,452033122195901,2012-08-06,62.98,A
USGS,452033122195901,2012-08-07,62.33,A
USGS,452033122195901,2012-08-08,61.9,A
USGS,452033122195901,2012-08-09,61.13,A
USGS,452033122195901,2012-08-10,61.79,A
USGS,452033122195901,2012-08-11,61.07,A
USGS,452033122195901,2012-08-12,61.08,A
USGS,452033122195901,2012-08-13,60.83,A
USGS,452033122195901,2012-08-14,61.18,A
USGS,452033122195901,2012-08-15,62.24,A
USGS,452033122195901,2012-08-16,61.81,A
USGS,452033122195901,2012-08-17,62.49,A
USGS,452033122195901,2012-08-18,61.35,A
USGS,452033122195901,2012-08-19,61.16,A
USGS,452033122195901,2012-08-20,61.08,A
USGS,452033122195901,2012-08-21,60.99,A
USGS,452033122195901,2012-08-22,61.18,A
USGS,452033122195901,2012-08-23,61.12,A
USGS,452033122195901,2012-08-24,61.35,A
USGS,452033122195901,2012-08-25,63.44,A
USGS,452033122195901,2012-08-26,63.45,A
USGS,452033122195901,2012-08-27,61.64,A
USGS,452033122195901,2012-08-28,61.36,A
USGS,452033122195901,2012-08-29,61.42,A
USGS,452033122195901,2012-08-30,61.52,A
USGS,452033122195901,2012-08-31,63.17,A
USGS,452033122195901,2012-09-01,61.76,A
USGS,452033122195901,2012-09-02,61.68,A
USGS,452033122195901,2012-09-03,61.79,A
USGS,452033122195901,2012-09-04,62.74,A
USGS,452033122195901,2012-09-05,62.48,A
USGS,452033122195901,2012-09-06,62.84,A
USGS,452033122195901,2012-09-07,62.53,A
USGS,452033122195901,2012-09-08,62.9,A
USGS,452033122195901,2012-09-09,62.73,A
USGS,452033122195901,2012-09-10,61.84,A
USGS,452033122195901,2012-09-11,61.86,A
USGS,452033122195901,2012-09-12,62.65,A
USGS,452033122195901,2012-09-13,62.69,A
USGS,452033122195901,2012-09-14,62.82,A
USGS,452033122195901,2012-09-15,61.9,A
USGS,452033122195901,2012-09-16,61.98,A
USGS,452033122195901,2012-09-17,61.88,A
USGS,452033122195901,2012-09-18,62.59,A
USGS,452033122195901,2012-09-19,62.03,A
USGS,452033122195901,2012-09-20,61.8,A
USGS,452033122195901,2012-09-21,61.75,A
USGS,452033122195901,2012-09-22,61.74,A
USGS,452033122195901,2012-09-23,61.71,A
USGS,452033122195901,2012-09-24,62.66,A
USGS,452033122195901,2012-09-25,62.01,A
USGS,452033122195901,2012-09-26,61.79,A
USGS,452033122195901,2012-09-27,61.76,A
USGS,452033122195901,2012-09-28,61.71,A
USGS,452033122195901,2012-09-29,61.94,A
USGS,452033122195901,2012-09-30,62.28,A
USGS,452033122195901,2012-10-01,63.2,A
USGS,452033122195901,2012-10-02,62.13,A
USGS,452033122195901,2012-10-03,62.05,A
USGS,452033122195901,2012-10-04,61.95,A
USGS,452033122195901,2012-10-05,61.95,A
USGS,452033122195901,2012-10-06,62.13,A
USGS,452033122195901,2012-10-07,61.96,A
USGS,452033122195901,2012-10-08,61.89,A
USGS,452033122195901,2012-10-09,62.05,A
USGS,452033122195901,2012-10-10,61.92,A
USGS,452033122195901,2012-10-11,61.86,A
USGS,452033122195901,2012-10-12,61.97,A
USGS,452033122195901,2012-10-13,62.14,A
USGS,452033122195901,2012-10-14,61.92,A
USGS,452033122195901,2012-10-15,61.65,A
USGS,452033122195901,2012-10-16,61.84,A
USGS,452033122195901,2012-10-17,62.0,A
USGS,452033122195901,2012-10-18,61.76,A
USGS,452033122195901,2012-10-19,61.64,A
USGS,452033122195901,2012-10-20,61.67,A
USGS,452033122195901,2012-10-21,61.66,A
USGS,452033122195901,2012-10-22,61.46,A
USGS,452033122195901,2012-10-23,61.67,A
USGS,452033122195901,2012-10-24,62.11,A
USGS,452033122195901,2012-10-25,62.22,A
USGS,452033122195901,2012-10-26,61.99,A
USGS,452033122195901,2012-10-27,61.78,A
USGS,452033122195901,2012-10-28,61.71,A
USGS,452033122195901,2012-10-29,61.75,A
USGS,452033122195901,2012-10-30,61.66,A
USGS,452033122195901,2012-10-31,61.48,A
USGS,452033122195901,2012-11-01,61.67,A
USGS,452033122195901,2012-11-02,61.82,A
USGS,452033122195901,2012-11-03,61.91,A
USGS,452033122195901,2012-11-04,62.12,A
USGS,452033122195901,2012-11-05,62.06,A
USGS,452033122195901,2012-11-06,61.79,A
USGS,452033122195901,2012-11-07,61.8,A
USGS,452033122195901,2012-11-08,61.54,A
USGS,452033122195901,2012-11-09,61.59,A
USGS,452033122195901,2012-11-10,61.84,A
USGS,452033122195901,2012-11-11,61.97,A
USGS,452033122195901,2012-11-12,61.94,A
USGS,452033122195901,2012-11-13,61.92,A
USGS,452033122195901,2012-11-14,61.98,A
USGS,452033122195901,2012-11-15,61.75,A
USGS,452033122195901,2012-11-16,61.57,A
USGS,452033122195901,2012-11-17,61.38,A
USGS,452033122195901,2012-11-18,61.53,A
USGS,452033122195901,2012-11-19,61.41,A
USGS,452033122195901,2012-11-20,61.49,A
USGS,452033122195901,2012-11-21,61.81,A
USGS,452033122195901,2012-11-22,62.16,A
USGS,452033122195901,2012-11-23,62.01,A
USGS,452033122195901,2012-11-24,61.98,A
USGS,452033122195901,2012-11-25,61.95,A
USGS,452033122195901,2012-11-26,61.76,A
USGS,452033122195901,2012-11-27,61.68,A
USGS,452033122195901,2012-11-28,61.4,A
USGS,452033122195901,2012-11-29,61.34,A
USGS,452033122195901,2012-11-30,61.27,A
USGS,452033122195901,2012-12-01,61.42,A
USGS,452033122195901,2012-12-02,61.55,A
USGS,452033122195901,2012-12-03,61.92,A
USGS,452033122195901,2012-12-04,61.71,A
USGS,452033122195901,2012-12-05,62.11,A
USGS,452033122195901,2012-12-06,62.13,A
USGS,452033122195901,2012-12-07,62.06,A
USGS,452033122195901,2012-12-08,62.11,A
USGS,452033122195901,2012-12-09,62.2,A
USGS,452033122195901,2012-12-10,62.09,A
USGS,452033122195901,2012-12-11,61.52,A
USGS,452033122195901,2012-12-12,61.5,A
USGS,452033122195901,2012-12-13,61.61,A
USGS,452033122195901,2012-12-14,61.57,A
USGS,452033122195901,2012-12-15,61.46,A
USGS,452033122195901,2012-12-16,61.32,A
USGS,452033122195901,2012-12-17,61.4,A
USGS,452033122195901,2012-12-18,61.76,A
USGS,452033122195901,2012-12-19,61.58,A
USGS,452033122195901,2012-12-20,61.43,A
USGS,452033122195901,2012-12-21,61.45,A
USGS,452033122195901,2012-12-22,61.36,A
USGS,452033122195901,2012-12-23,61.46,A
USGS,452033122195901,2012-12-24,61.81,A
USGS,452033122195901,2012-12-25,61.51,A
USGS,452033122195901,2012-12-26,61.5,A
USGS,452033122195901,2012-12-27,61.81,A
USGS,452033122195901,2012-12-28,61.74,A
USGS,452033122195901,2012-12-29,61.75,A
USGS,452033122195901,2012-12-30,61.81,A
USGS,452033122195901,2012-12-31,61.79,A
USGS,452033122195901,2013-01-01,61.82,A
USGS,452033122195901,2013-01-02,61.59,A
USGS,452033122195901,2013-01-03,61.44,A
USGS,452033122195901,2013-01-04,61.5,A
USGS,452033122195901,2013-01-05,61.38,A
USGS,452033122195901,2013-01-06,61.34,A
USGS,452033122195901,2013-01-07,61.24,A
USGS,452033122195901,2013-01-08,61.22,A
USGS,452033122195901,2013-01-09,60.99,A
USGS,452033122195901,2013-01-10,61.14,A
USGS,452033122195901,2013-01-11,61.3,A
USGS,452033122195901,2013-01-12,61.42,A
USGS,452033122195901,2013-01-13,61.47,A
USGS,452033122195901,2013-01-14,61.52,A
USGS,452033122195901,2013-01-15,61.55,A
USGS,452033122195901,2013-01-16,61.45,A
USGS,452033122195901,2013-01-17,61.18,A
USGS,452033122195901,2013-01-18,61.02,A
USGS,452033122195901,2013-01-19,61.03,A
USGS,452033122195901,2013-01-20,61.0,A
USGS,452033122195901,2013-01-21,60.91,A
USGS,452033122195901,2013-01-22,60.76,A
USGS,452033122195901,2013-01-23,60.75,A
USGS,452033122195901,2013-01-24,60.89,A
USGS,452033122195901,2013-01-25,60.79,A
USGS,452033122195901,2013-01-26,60.74,A
USGS,452033122195901,2013-01-27,60.88,A
USGS,452033122195901,2013-01-28,60.88,A
USGS,452033122195901,2013-01-29,61.11,A
USGS,452033122195901,2013-01-30,61.14,A
USGS,452033122195901,2013-01-31,61.02,A
USGS,452033122195901,2013-02-01,60.88,A
USGS,452033122195901,2013-02-02,60.83,A
USGS,452033122195901,2013-02-03,60.74,A
USGS,452033122195901,2013-02-04,60.52,A
USGS,452033122195901,2013-02-05,60.37,A
USGS,452033122195901,2013-02-06,60.42,A
USGS,452033122195901,2013-02-07,60.39,A
USGS,452033122195901,2013-02-08,60.61,A
USGS,452033122195901,2013-02-09,60.66,A
USGS,452033122195901,2013-02-10,60.67,A
USGS,452033122195901,2013-02-11,60.67,A
USGS,452033122195901,2013-02-12,60.71,A
USGS,452033122195901,2013-02-13,60.68,A
USGS,452033122195901,2013-02-14,60.71,A
USGS,452033122195901,2013-02-15,60.46,A
USGS,452033122195901,2013-02-16,60.34,A
USGS,452033122195901,2013-02-17,60.29,A
USGS,452033122195901,2013-02-18,60.0,A
USGS,452033122195901,2013-02-19,59.86,A
USGS,452033122195901,2013-02-20,60.18,A
USGS,452033122195901,2013-02-21,60.27,A
USGS,452033122195901,2013-02-22,60.14,A
USGS,452033122195901,2013-02-23,60.37,A
USGS,452033122195901,2013-02-24,60.43,A
USGS,452033122195901,2013-02-25,60.33,A
USGS,452033122195901,2013-02-26,60.38,A
USGS,452033122195901,2013-02-27,60.28,A
USGS,452033122195901,2013-02-28,60.25,A
USGS,452033122195901,2013-03-01,60.33,A
USGS,452033122195901,2013-03-02,60.13,A
USGS,452033122195901,2013-03-03,60.16,A
USGS,452033122195901,2013-03-04,59.9,A
USGS,452033122195901,2013-03-05,59.63,A
USGS,452033122195901,2013-03-06,59.55,A
USGS,452033122195901,2013-03-07,59.9,A
USGS,452033122195901,2013-03-08,60.0,A
USGS,452033122195901,2013-03-09,60.31,A
USGS,452033122195901,2013-03-10,60.35,A
USGS,452033122195901,2013-03-11,60.21,A
USGS,452033122195901,2013-03-12,60.0,A
USGS,452033122195901,2013-03-13,59.93,A
USGS,452033122195901,2013-03-14,59.83,A
USGS,452033122195901,2013-03-15,59.93,A
USGS,452033122195901,2013-03-16,59.81,A
USGS,452033122195901,2013-03-17,59.93,A
USGS,452033122195901,2013-03-18,59.93,A
USGS,452033122195901,2013-03-19,59.62,A
USGS,452033122195901,2013-03-20,59.44,A
USGS,452033122195901,2013-03-21,59.97,A
USGS,452033122195901,2013-03-22,60.06,A
USGS,452033122195901,2013-03-23,60.04,A
USGS,452033122195901,2013-03-24,59.84,A
USGS,452033122195901,2013-03-25,59.61,A
USGS,452033122195901,2013-03-26,59.64,A
USGS,452033122195901,2013-03-27,59.58,A
USGS,452033122195901,2013-03-28,59.7,A
USGS,452033122195901,2013-03-29,59.84,A
USGS,452033122195901,2013-03-30,59.72,A
USGS,452033122195901,2013-03-31,59.63,A
USGS,452033122195901,2013-04-01,59.73,A
USGS,452033122195901,2013-04-02,59.84,A
USGS,452033122195901,2013-04-03,59.71,A
USGS,452033122195901,2013-04-04,59.42,A
USGS,452033122195901,2013-04-05,59.55,A
USGS,452033122195901,2013-04-06,59.56,A
USGS,452033122195901,2013-04-07,59.46,A
USGS,452033122195901,2013-04-08,59.85,A
USGS,452033122195901,2013-04-09,60.0,A
USGS,452033122195901,2013-04-10,59.89,A
USGS,452033122195901,2013-04-11,59.88,A
USGS,452033122195901,2013-04-12,59.58,A
USGS,452033122195901,2013-04-13,59.57,A
USGS,452033122195901,2013-04-14,59.56,A
USGS,452033122195901,2013-04-15,59.54,A
USGS,452033122195901,2013-04-16,59.87,A
USGS,452033122195901,2013-04-17,60.0,A
USGS,452033122195901,2013-04-18,59.92,A
USGS,452033122195901,2013-04-19,59.63,A
USGS,452033122195901,2013-04-20,59.76,A
USGS,452033122195901,2013-04-21,59.71,A
USGS,452033122195901,2013-04-22,59.73,A
USGS,452033122195901,2013-04-23,59.58,A
USGS,452033122195901,2013-04-24,59.47,A
USGS,452033122195901,2013-04-25,59.38,A
USGS,452033122195901,2013-04-26,59.54,A
USGS,452033122195901,2013-04-27,59.58,A
USGS,452033122195901,2013-04-28,59.67,A
USGS,452033122195901,2013-04-29,59.49,A
USGS,452033122195901,2013-04-30,59.64,A
USGS,452033122195901,2013-05-01,59.79,A
USGS,452033122195901,2013-05-02,59.64,A
USGS,452033122195901,2013-05-03,59.52,A
USGS,452033122195901,2013-05-04,59.35,A
USGS,452033122195901,2013-05-05,59.21,A
USGS,452033122195901,2013-05-06,59.28,A
USGS,452033122195901,2013-05-07,59.52,A
USGS,452033122195901,2013-05-08,59.61,A
USGS,452033122195901,2013-05-09,59.63,A
USGS,452033122195901,2013-05-10,59.63,A
USGS,452033122195901,2013-05-11,59.58,A
USGS,452033122195901,2013-05-12,59.56,A
USGS,452033122195901,2013-05-13,59.58,A
USGS,452033122195901,2013-05-14,59.6,A
USGS,452033122195901,2013-05-15,59.48,A
USGS,452033122195901,2013-05-16,59.38,A
USGS,452033122195901,2013-05-17,59.42,A
USGS,452033122195901,2013-05-18,59.58,A
USGS,452033122195901,2013-05-19,59.76,A
USGS,452033122195901,2013-05-20,59.49,A
USGS,452033122195901,2013-05-21,59.29,A
USGS,452033122195901,2013-05-22,59.44,A
USGS,452033122195901,2013-05-23,59.44,A
USGS,452033122195901,2013-05-24,59.47,A
USGS,452033122195901,2013-05-25,59.44,A
USGS,452033122195901,2013-05-26,59.41,A
USGS,452033122195901,2013-05-27,59.26,A
USGS,452033122195901,2013-05-28,59.35,A
USGS,452033122195901,2013-05-29,59.29,A
USGS,452033122195901,2013-05-30,59.65,A
USGS,452033122195901,2013-05-31,59.73,A
USGS,452033122195901,2013-06-01,59.58,A
USGS,452033122195901,2013-06-02,59.44,A
USGS,452033122195901,2013-06-03,59.47,A
USGS,452033122195901,2013-06-04,59.44,A
USGS,452033122195901,2013-06-05,59.64,A
USGS,452033122195901,2013-06-06,59.66,A
USGS,452033122195901,2013-06-07,59.77,A
USGS,452033122195901,2013-06-08,60.05,A
USGS,452033122195901,2013-06-09,59.84,A
USGS,452033122195901,2013-06-10,59.71,A
USGS,452033122195901,2013-06-11,59.84,A
USGS,452033122195901,2013-06-12,59.8,A
USGS,452033122195901,2013-06-13,59.76,A
USGS,452033122195901,2013-06-14,59.73,A
USGS,452033122195901,2013-06-15,59.65,A
USGS,452033122195901,2013-06-16,59.84,A
USGS,452033122195901,2013-06-17,59.82,A
USGS,452033122195901,2013-06-18,59.8,A
USGS,452033122195901,2013-06-19,59.83,A
USGS,452033122195901,2013-06-20,59.91,A
USGS,452033122195901,2013-06-21,59.99,A
USGS,452033122195901,2013-06-22,59.84,A
USGS,452033122195901,2013-06-23,59.6,A
USGS,452033122195901,2013-06-24,59.63,A
USGS,452033122195901,2013-06-25,59.74,A
USGS,452033122195901,2013-06-26,59.99,A
USGS,452033122195901,2013-06-27,60.13,A
USGS,452033122195901,2013-06-28,60.04,A
USGS,452033122195901,2013-06-29,59.96,A
USGS,452033122195901,2013-06-30,59.88,A
USGS,452033122195901,2013-07-01,60.19,A
USGS,452033122195901,2013-07-02,61.33,A
USGS,452033122195901,2013-07-03,61.94,A
USGS,452033122195901,2013-07-04,60.76,A
USGS,452033122195901,2013-07-05,60.55,A
USGS,452033122195901,2013-07-06,60.29,A
USGS,452033122195901,2013-07-07,60.3,A
USGS,452033122195901,2013-07-08,60.51,A
USGS,452033122195901,2013-07-09,61.28,A
USGS,452033122195901,2013-07-10,60.99,A
USGS,452033122195901,2013-07-11,62.83,A
USGS,452033122195901,2013-07-12,61.08,A
USGS,452033122195901,2013-07-13,60.85,A
USGS,452033122195901,2013-07-14,60.71,A
